file	filename	chars	words	lines	html_tag_like	html_entity_like	nbsp_char	many_spaces	many_blank_lines	footnote_marker	archive_ref	editorial_braces	angle_editorial	stamp_marker
/tmp/showtrials-discovery/export-txt/7779_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-d-p-roz.txt	7779_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-d-p-roz.txt	24428	3514	324	13	0	20	0	0	2	11	0	13	0
/tmp/showtrials-discovery/export-txt/7784_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-zayavleniya-g-ya-sokolnik.txt	7784_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-zayavleniya-g-ya-sokolnik.txt	1374	189	57	0	0	12	0	0	0	10	0	0	0
/tmp/showtrials-discovery/export-txt/7787_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-d-zaj.txt	7787_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-d-zaj.txt	46579	6394	406	38	0	24	0	0	2	11	0	38	0
/tmp/showtrials-discovery/export-txt/7789_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-t-r-lev.txt	7789_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-t-r-lev.txt	32781	4699	361	20	0	13	0	0	2	5	0	20	0
/tmp/showtrials-discovery/export-txt/7792_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-s-n-rad.txt	7792_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-s-n-rad.txt	54189	7768	477	15	0	24	0	0	0	11	0	15	0
/tmp/showtrials-discovery/export-txt/7794_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-p-met.txt	7794_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-p-met.txt	19637	2623	236	24	0	21	0	0	2	11	0	24	0
/tmp/showtrials-discovery/export-txt/7796_protokol-doprosa-n-a-koroleva.txt	7796_protokol-doprosa-n-a-koroleva.txt	7254	981	102	6	0	10	0	0	0	5	0	6	0
/tmp/showtrials-discovery/export-txt/7798_protokol-doprosa-g-a-abramova.txt	7798_protokol-doprosa-g-a-abramova.txt	8065	1196	110	3	0	11	0	0	0	5	0	3	0
/tmp/showtrials-discovery/export-txt/7800_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-l-f-dit.txt	7800_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-l-f-dit.txt	23621	3328	241	17	0	18	0	0	0	10	0	17	0
/tmp/showtrials-discovery/export-txt/7802_protokol-doprosa-s-i-lukashika.txt	7802_protokol-doprosa-s-i-lukashika.txt	18911	2915	219	16	0	10	0	0	2	5	0	16	0
/tmp/showtrials-discovery/export-txt/7804_protokol-doprosa-s-i-lukashika-2.txt	7804_protokol-doprosa-s-i-lukashika-2.txt	19456	2697	169	26	0	10	0	0	6	5	0	26	0
/tmp/showtrials-discovery/export-txt/7806_protokol-doprosa-s-i-lukashika-3.txt	7806_protokol-doprosa-s-i-lukashika-3.txt	27726	3831	295	20	0	13	0	0	4	5	0	20	0
/tmp/showtrials-discovery/export-txt/7811_speczsoobshhenie-n-i-ezhova-s-prilozheniem-protokola-doprosa-l-m-maryasina.txt	7811_speczsoobshhenie-n-i-ezhova-s-prilozheniem-protokola-doprosa-l-m-maryasina.txt	16950	2452	295	25	0	18	0	0	0	10	0	25	0
/tmp/showtrials-discovery/export-txt/7815_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-k-yaz.txt	7815_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-k-yaz.txt	18524	2498	281	9	0	17	0	0	0	8	0	9	0
/tmp/showtrials-discovery/export-txt/7818_speczsoobshhenie-n-i-ezhova-i-v-stalinu-o-sledstvii-po-delu-vreditelej-v-sisteme.txt	7818_speczsoobshhenie-n-i-ezhova-i-v-stalinu-o-sledstvii-po-delu-vreditelej-v-sisteme.txt	7743	1015	110	18	0	7	0	0	0	4	0	18	0
/tmp/showtrials-discovery/export-txt/7820_zapiska-m-d-bagirova-i-v-stalinu-o-pokazaniyah-arestovannyh-troczkistov-na-m-a-n.txt	7820_zapiska-m-d-bagirova-i-v-stalinu-o-pokazaniyah-arestovannyh-troczkistov-na-m-a-n.txt	23501	3598	217	36	0	21	0	0	2	5	0	36	0
/tmp/showtrials-discovery/export-txt/7826_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozhenie-protokola-ochnoj-stavki-me.txt	7826_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozhenie-protokola-ochnoj-stavki-me.txt	4500	639	139	3	0	54	0	0	0	10	0	3	0
/tmp/showtrials-discovery/export-txt/7828_protokol-ochnoj-stavki-mezhdu-s-h-vardanianom-i-g-a-tatulovym.txt	7828_protokol-ochnoj-stavki-mezhdu-s-h-vardanianom-i-g-a-tatulovym.txt	2430	346	70	0	0	40	0	0	0	5	0	0	0
/tmp/showtrials-discovery/export-txt/7840_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-g-bel.txt	7840_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-g-bel.txt	57176	8633	484	22	0	23	0	0	4	10	0	22	0
/tmp/showtrials-discovery/export-txt/7844_zayavlenie-m-p-pribylovskogo-i-v-stalinu-o-vreditelskoj-rabote-gruppy-byvshih-zi.txt	7844_zayavlenie-m-p-pribylovskogo-i-v-stalinu-o-vreditelskoj-rabote-gruppy-byvshih-zi.txt	15516	2146	228	37	0	92	0	0	2	30	0	37	0
/tmp/showtrials-discovery/export-txt/7847_zayavlenie-f-d-kornyushina-i-v-stalinu-ob-i-e-yakire.txt	7847_zayavlenie-f-d-kornyushina-i-v-stalinu-ob-i-e-yakire.txt	4238	631	37	6	0	5	0	0	2	5	0	6	0
/tmp/showtrials-discovery/export-txt/7849_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-k-a-oga.txt	7849_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-k-a-oga.txt	17987	2556	225	19	0	16	0	0	0	10	0	19	0
/tmp/showtrials-discovery/export-txt/7851_protokol-doprosa-b-s-rabinovicha.txt	7851_protokol-doprosa-b-s-rabinovicha.txt	25840	3657	305	63	0	10	0	0	4	6	0	63	0
/tmp/showtrials-discovery/export-txt/7853_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-v-d-tom.txt	7853_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-v-d-tom.txt	23893	3262	262	7	0	18	0	0	2	10	0	7	0
/tmp/showtrials-discovery/export-txt/7855_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-m-zor.txt	7855_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-m-zor.txt	7193	1006	147	12	0	18	0	0	0	9	0	12	0
/tmp/showtrials-discovery/export-txt/7857_protokol-doprosa-e-m-rybalchenko.txt	7857_protokol-doprosa-e-m-rybalchenko.txt	6169	881	136	26	0	11	0	0	0	5	0	26	0
/tmp/showtrials-discovery/export-txt/7860_protokol-doprosa-e-m-rybalchenko-2.txt	7860_protokol-doprosa-e-m-rybalchenko-2.txt	6728	924	142	9	0	13	0	0	0	5	0	9	0
/tmp/showtrials-discovery/export-txt/7862_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-m-a-roz.txt	7862_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-m-a-roz.txt	20486	2833	281	10	0	17	0	0	0	11	0	10	0
/tmp/showtrials-discovery/export-txt/7878_speczsoobshhenie-n-i-ezhova-i-v-staltinu-s-prilozheniem-protokola-doprosa-v-f-go.txt	7878_speczsoobshhenie-n-i-ezhova-i-v-staltinu-s-prilozheniem-protokola-doprosa-v-f-go.txt	44547	5999	340	30	0	23	0	0	4	10	0	30	0
/tmp/showtrials-discovery/export-txt/7885_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-zayavleniya-i-protokola-d.txt	7885_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-zayavleniya-i-protokola-d.txt	22800	3025	239	138	0	25	0	0	2	15	0	138	0
/tmp/showtrials-discovery/export-txt/7893_protokol-doprosa-k-d-muchnikova.txt	7893_protokol-doprosa-k-d-muchnikova.txt	10922	1601	162	16	0	21	0	0	0	5	0	16	0
/tmp/showtrials-discovery/export-txt/7895_protokol-ochnoj-stavki-mezhdu-m-v-burshtejnom-i-m-m-dombrovskim.txt	7895_protokol-ochnoj-stavki-mezhdu-m-v-burshtejnom-i-m-m-dombrovskim.txt	6339	890	136	23	0	37	0	0	0	7	0	23	0
/tmp/showtrials-discovery/export-txt/7897_protokol-ochnoj-stavki-mezhdu-m-v-burshtejnom-i-k-d-muchnikovym.txt	7897_protokol-ochnoj-stavki-mezhdu-m-v-burshtejnom-i-k-d-muchnikovym.txt	4216	633	100	13	0	48	0	0	0	5	0	13	0
/tmp/showtrials-discovery/export-txt/7902_zayavleniye-i-protokol-doprosa-s-o-akopyana.txt	7902_zayavleniye-i-protokol-doprosa-s-o-akopyana.txt	4462	664	131	22	0	21	0	0	0	8	0	22	0
/tmp/showtrials-discovery/export-txt/7906_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-g-f-ovc.txt	7906_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-g-f-ovc.txt	8366	1186	157	16	0	16	0	0	0	8	0	16	1
/tmp/showtrials-discovery/export-txt/7913_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-v-f-gol.txt	7913_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-v-f-gol.txt	34397	4513	305	20	0	25	0	0	0	10	0	20	1
/tmp/showtrials-discovery/export-txt/7915_speczsoobshhenie-ya-s-agranova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-i-.txt	7915_speczsoobshhenie-ya-s-agranova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-i-.txt	37464	5133	325	7	0	15	0	0	0	10	0	7	0
/tmp/showtrials-discovery/export-txt/7928_programma-narodnoj-trudovoj-demokraticheskoj-partii-rossii.txt	7928_programma-narodnoj-trudovoj-demokraticheskoj-partii-rossii.txt	33120	4354	322	8	0	7	0	0	8	6	0	8	0
/tmp/showtrials-discovery/export-txt/7930_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-ya-yu-h.txt	7930_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-ya-yu-h.txt	29566	4142	331	35	0	17	0	0	0	11	0	35	0
/tmp/showtrials-discovery/export-txt/7937_protokol-doprosa-b-g-kozeleva.txt	7937_protokol-doprosa-b-g-kozeleva.txt	35424	4803	355	57	0	13	0	0	4	5	0	57	0
/tmp/showtrials-discovery/export-txt/7942_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-v-a-yak.txt	7942_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-v-a-yak.txt	8811	1213	123	0	0	18	0	0	0	6	0	0	0
/tmp/showtrials-discovery/export-txt/7945_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-m-ya-ka.txt	7945_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-m-ya-ka.txt	19054	2776	214	11	0	16	0	0	4	10	0	11	0
/tmp/showtrials-discovery/export-txt/7948_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-p-n-rok.txt	7948_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-p-n-rok.txt	22519	3271	263	5	0	19	0	0	0	10	0	5	0
/tmp/showtrials-discovery/export-txt/7950_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-d-are.txt	7950_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-d-are.txt	29287	4239	269	17	0	17	0	0	0	11	0	17	0
/tmp/showtrials-discovery/export-txt/7952_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-s-v-nos.txt	7952_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-s-v-nos.txt	37042	5663	391	18	0	20	0	0	0	11	0	18	0
/tmp/showtrials-discovery/export-txt/7954_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-b-e-ald.txt	7954_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-b-e-ald.txt	30242	4207	329	24	0	18	0	0	0	10	0	24	0
/tmp/showtrials-discovery/export-txt/7959_7959-2.txt	7959_7959-2.txt	3112	421	67	2	0	42	0	0	6	5	0	2	0
/tmp/showtrials-discovery/export-txt/7965_speczsoobshhenie-l-g-mironova-i-v-stalinu-o-likvidaczii-troczkistskoj-organizacz.txt	7965_speczsoobshhenie-l-g-mironova-i-v-stalinu-o-likvidaczii-troczkistskoj-organizacz.txt	4951	649	81	21	0	7	0	0	2	5	0	21	0
/tmp/showtrials-discovery/export-txt/7972_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-dokladnoj-zapiski-s-a-gog.txt	7972_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-dokladnoj-zapiski-s-a-gog.txt	18862	2716	250	20	0	21	0	0	4	10	0	20	0
/tmp/showtrials-discovery/export-txt/7974_protokol-doprosa-s-a-chihladze-3.txt	7974_protokol-doprosa-s-a-chihladze-3.txt	33682	4824	353	25	0	15	0	0	4	6	0	25	0
/tmp/showtrials-discovery/export-txt/7976_protokol-doprosa-k-s-modebadze.txt	7976_protokol-doprosa-k-s-modebadze.txt	21559	3140	294	12	0	13	0	0	0	5	0	12	0
/tmp/showtrials-discovery/export-txt/7978_zayavlenie-m-s-okudzhavy-s-a-goglidze-i-nabroski-pokazaniya-m-s-okudzhavy.txt	7978_zayavlenie-m-s-okudzhavy-s-a-goglidze-i-nabroski-pokazaniya-m-s-okudzhavy.txt	4992	685	110	1	0	13	0	0	0	5	0	1	0
/tmp/showtrials-discovery/export-txt/7980_dokladnaya-zapiska-l-p-berii-i-v-stalinu-s-prilozheniem-protokola-zasedaniya-cze.txt	7980_dokladnaya-zapiska-l-p-berii-i-v-stalinu-s-prilozheniem-protokola-zasedaniya-cze.txt	5070	730	138	1	0	20	0	0	2	10	0	1	0
/tmp/showtrials-discovery/export-txt/7982_zayavlenie-f-a-ksenofontova-chlenam-politbyuro-czk-vkpb.txt	7982_zayavlenie-f-a-ksenofontova-chlenam-politbyuro-czk-vkpb.txt	4762	705	58	2	0	7	0	0	0	5	0	2	0
/tmp/showtrials-discovery/export-txt/7984_zapiska-m-f-shkiryatova-i-v-stalinu-s-prilozheniem-zayavleniya-v-n-yakovlevoj.txt	7984_zapiska-m-f-shkiryatova-i-v-stalinu-s-prilozheniem-zayavleniya-v-n-yakovlevoj.txt	7912	1276	123	2	0	21	0	0	0	20	0	2	0
/tmp/showtrials-discovery/export-txt/7986_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-m-f-pos.txt	7986_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-m-f-pos.txt	11942	1702	162	12	0	16	0	0	2	10	0	12	0
/tmp/showtrials-discovery/export-txt/7988_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-zayavleniya-d-p-mareczkog.txt	7988_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-zayavleniya-d-p-mareczkog.txt	80981	11185	268	20	0	22	0	0	8	10	0	20	0
/tmp/showtrials-discovery/export-txt/7995_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-tyuremnyh-zapisok-v-v-kuz.txt	7995_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-tyuremnyh-zapisok-v-v-kuz.txt	180400	24651	799	67	0	155	0	0	8	11	0	67	0
/tmp/showtrials-discovery/export-txt/8001_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-yu-i-du.txt	8001_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-yu-i-du.txt	19449	2774	254	24	0	17	0	0	2	10	0	24	0
/tmp/showtrials-discovery/export-txt/8003_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-i-kar.txt	8003_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-i-kar.txt	35387	5270	362	5	0	17	0	0	2	10	0	5	0
/tmp/showtrials-discovery/export-txt/8009_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-s-p-kal.txt	8009_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-s-p-kal.txt	15046	2168	226	18	0	18	0	0	2	13	0	18	0
/tmp/showtrials-discovery/export-txt/8011_protokol-doprosa-s-p-kalashnikova.txt	8011_protokol-doprosa-s-p-kalashnikova.txt	19050	2818	258	9	0	12	0	0	0	7	0	9	0
/tmp/showtrials-discovery/export-txt/8013_protokol-doprosa-r-f-brambillo.txt	8013_protokol-doprosa-r-f-brambillo.txt	21636	2929	208	17	0	16	0	0	0	5	0	17	0
/tmp/showtrials-discovery/export-txt/8020_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prosboj-o-sankczii-na-arest-s-t-tamark.txt	8020_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prosboj-o-sankczii-na-arest-s-t-tamark.txt	1975	248	58	3	0	9	0	0	0	5	0	3	1
/tmp/showtrials-discovery/export-txt/8042_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-b-l-kol.txt	8042_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-b-l-kol.txt	24327	3436	199	17	0	20	0	0	0	10	0	17	0
/tmp/showtrials-discovery/export-txt/8045_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-zayavleniya-k-n-lukniczko.txt	8045_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-zayavleniya-k-n-lukniczko.txt	25803	3700	239	12	0	16	0	0	0	10	0	12	0
/tmp/showtrials-discovery/export-txt/8048_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-l-d-gog.txt	8048_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-l-d-gog.txt	64271	9555	507	63	0	28	0	0	24	10	0	63	0
/tmp/showtrials-discovery/export-txt/808_dopros-p-nikolaeva-3-dekabrya-1934.txt	808_dopros-p-nikolaeva-3-dekabrya-1934.txt	6389	1007	102	24	0	13	0	0	0	5	0	24	0
/tmp/showtrials-discovery/export-txt/809_dopros-p-nikolaeva-2-3-dekabrya-1934.txt	809_dopros-p-nikolaeva-2-3-dekabrya-1934.txt	2958	432	58	12	0	12	0	0	0	5	0	12	0
/tmp/showtrials-discovery/export-txt/810_dopros-p-nikolaeva-3-3-dekabrya-1934.txt	810_dopros-p-nikolaeva-3-3-dekabrya-1934.txt	11419	1801	485	27	0	93	0	0	0	11	0	27	0
/tmp/showtrials-discovery/export-txt/8132_speczsoobshhenie-n-i-ezhova-i-v-stalina-s-prilozheniem-protokola-doprosa-v-a-kot.txt	8132_speczsoobshhenie-n-i-ezhova-i-v-stalina-s-prilozheniem-protokola-doprosa-v-a-kot.txt	21468	3175	285	18	0	18	0	0	0	11	0	18	0
/tmp/showtrials-discovery/export-txt/8138_protokol-doprosa-p-n-kashina.txt	8138_protokol-doprosa-p-n-kashina.txt	19056	2758	185	5	0	15	0	0	2	11	0	5	1
/tmp/showtrials-discovery/export-txt/8148_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-n-m-buk.txt	8148_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-n-m-buk.txt	20332	2826	272	4	0	17	0	0	2	11	0	4	0
/tmp/showtrials-discovery/export-txt/8151_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-i-ryk.txt	8151_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-i-ryk.txt	14614	2108	153	3	0	19	0	0	0	10	0	3	2
/tmp/showtrials-discovery/export-txt/8153_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-f-uly.txt	8153_speczsoobshhenie-n-i-ezhova-i-v-stalinu-s-prilozheniem-protokola-doprosa-a-f-uly.txt	16167	2372	187	2	0	18	0	0	0	10	0	2	0
/tmp/showtrials-discovery/export-txt/8159_zayavlenie-n-i-buharina-sledovatelyu-nkvd-l-v-koganu.txt	8159_zayavlenie-n-i-buharina-sledovatelyu-nkvd-l-v-koganu.txt	3919	660	37	4	0	7	0	0	6	5	1	4	0
/tmp/showtrials-discovery/export-txt/8164_varianty-vystupleniya-n-i-buharina-vo-vremya-doprosa-na-sudebnom-proczesse-pravo.txt	8164_varianty-vystupleniya-n-i-buharina-vo-vremya-doprosa-na-sudebnom-proczesse-pravo.txt	23029	3077	418	155	0	29	0	0	16	10	36	155	0
/tmp/showtrials-discovery/export-txt/8169_chernovye-varianty-poslednego-slova-n-i-buharina-na-proczesse-pravotroczkistskog.txt	8169_chernovye-varianty-poslednego-slova-n-i-buharina-na-proczesse-pravotroczkistskog.txt	27721	3960	454	147	0	85	0	0	22	5	59	147	0
/tmp/showtrials-discovery/export-txt/8173_speczsoobshhenie-g-g-yagody-i-v-stalinu-o-troczkistskoj-gruppe-i-n-smirnova-s-pr.txt	8173_speczsoobshhenie-g-g-yagody-i-v-stalinu-o-troczkistskoj-gruppe-i-n-smirnova-s-pr.txt	159400	21567	743	483	0	49	0	0	22	20	91	483	2
/tmp/showtrials-discovery/export-txt/8176_pokazaniya-i-n-smirnova-ot-15-yanvarya-1933-g.txt	8176_pokazaniya-i-n-smirnova-ot-15-yanvarya-1933-g.txt	1939	275	45	0	0	6	0	0	2	5	0	0	0
/tmp/showtrials-discovery/export-txt/8209_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prosboj-o-sankczionirovanii-aresta-gru.txt	8209_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prosboj-o-sankczionirovanii-aresta-gru.txt	2889	414	101	30	0	6	0	0	12	5	0	30	0
/tmp/showtrials-discovery/export-txt/8212_telegrammy-n-n-alekseeva-g-g-yagode-i-drugim-iz-novosibirska-o-sledstvii-po-delu.txt	8212_telegrammy-n-n-alekseeva-g-g-yagode-i-drugim-iz-novosibirska-o-sledstvii-po-delu.txt	5130	719	96	3	0	9	0	0	4	10	0	3	0
/tmp/showtrials-discovery/export-txt/8215_zapiska-po-pryamomu-provodu-n-n-alekseeva-g-g-yagode-o-pokazaniyah-pravyh-na-sle.txt	8215_zapiska-po-pryamomu-provodu-n-n-alekseeva-g-g-yagode-o-pokazaniyah-pravyh-na-sle.txt	4482	694	40	3	0	9	0	0	0	6	0	3	1
/tmp/showtrials-discovery/export-txt/8217_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-v-v-kuz.txt	8217_speczsoobshhenie-g-g-yagody-i-v-stalinu-s-prilozheniem-protokola-doprosa-v-v-kuz.txt	30855	4329	256	24	0	41	0	0	4	20	1	24	2
/tmp/showtrials-discovery/export-txt/8219_protokol-doprosa-a-n-slepkova.txt	8219_protokol-doprosa-a-n-slepkova.txt	11467	1781	101	19	0	13	0	0	2	5	0	19	2
/tmp/showtrials-discovery/export-txt/8222_protokol-doprosa-i-t-zhirova.txt	8222_protokol-doprosa-i-t-zhirova.txt	2167	325	54	1	0	10	0	0	0	5	0	1	1
/tmp/showtrials-discovery/export-txt/8224_protokol-doprosa-a-n-slepkova-2.txt	8224_protokol-doprosa-a-n-slepkova-2.txt	1552	236	42	2	0	9	0	0	0	5	0	2	1
/tmp/showtrials-discovery/export-txt/8228_protokol-doprosa-a-f-astrovoj.txt	8228_protokol-doprosa-a-f-astrovoj.txt	5833	860	86	3	0	12	0	0	0	6	0	3	2
/tmp/showtrials-discovery/export-txt/8231_protokol-doprosa-v-n-astrova.txt	8231_protokol-doprosa-v-n-astrova.txt	5360	745	80	9	0	9	0	0	0	5	0	9	1
/tmp/showtrials-discovery/export-txt/8233_protokol-pokazanij-a-yu-ajhenvalda.txt	8233_protokol-pokazanij-a-yu-ajhenvalda.txt	5268	749	84	10	0	12	0	0	0	5	0	10	2
/tmp/showtrials-discovery/export-txt/8235_protokol-doprosa-d-p-mareczkogo.txt	8235_protokol-doprosa-d-p-mareczkogo.txt	3516	505	72	6	0	11	0	0	0	5	0	6	2
/tmp/showtrials-discovery/export-txt/8237_protokol-doprosa-v-n-astrova-2.txt	8237_protokol-doprosa-v-n-astrova-2.txt	5609	809	86	3	0	12	0	0	0	5	1	3	2
/tmp/showtrials-discovery/export-txt/8240_pokazaniya-p-g-petrovskogo.txt	8240_pokazaniya-p-g-petrovskogo.txt	11632	1622	143	28	0	18	0	0	2	5	0	28	3
/tmp/showtrials-discovery/export-txt/8243_protokol-pokazanij-n-a-uglanova.txt	8243_protokol-pokazanij-n-a-uglanova.txt	6992	1019	112	9	0	17	0	0	0	5	0	9	3
/tmp/showtrials-discovery/export-txt/8245_protokol-doprosa-a-i-karmalitova.txt	8245_protokol-doprosa-a-i-karmalitova.txt	7668	1123	72	17	0	9	0	0	0	5	0	17	1
/tmp/showtrials-discovery/export-txt/8247_zayavlenie-n-a-uglanova-v-czkk-vkpb.txt	8247_zayavlenie-n-a-uglanova-v-czkk-vkpb.txt	10512	1496	100	3	0	23	0	0	2	15	0	3	3
/tmp/showtrials-discovery/export-txt/8249_zayavlenie-a-yu-ajhenvalda-v-czkk-i-i-v-stalinu.txt	8249_zayavlenie-a-yu-ajhenvalda-v-czkk-i-i-v-stalinu.txt	3607	549	44	0	0	7	0	0	0	10	0	0	2
/tmp/showtrials-discovery/export-txt/8251_pismo-m-p-tomskogo-i-v-stalinu.txt	8251_pismo-m-p-tomskogo-i-v-stalinu.txt	3388	506	36	11	0	7	0	0	0	5	0	11	0
/tmp/showtrials-discovery/export-txt/8253_8253-2.txt	8253_8253-2.txt	5366	861	107	2	0	16	0	0	0	15	0	2	0
/tmp/showtrials-discovery/export-txt/8259_soobshhenie-g-a-molchanova-ya-s-agranovu-s-prilozheniem-obnaruzhennyh-pri-obyske.txt	8259_soobshhenie-g-a-molchanova-ya-s-agranovu-s-prilozheniem-obnaruzhennyh-pri-obyske.txt	2961	475	104	1	0	15	0	0	0	10	0	1	1
