raw_person	canonical_person	reason	confidence	document_count	total_words	first_date	last_date	processes	collections
А.И. Гальперина	Гальперина	initials_stripped_unreviewed	medium	1	3213	1936-10-11T21:48:33	1936-10-11T21:48:33	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.В. Воротникова	Воротникова	initials_stripped_unreviewed	medium	1	1451	1936-10-11T01:36:00	1936-10-11T01:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.А. Данилова	Данилова	initials_stripped_unreviewed	medium	1	2298	1936-10-11T00:36:00	1936-10-11T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.Н. Маевского	Маевского	initials_stripped_unreviewed	medium	1	1544	1936-10-10T01:36:00	1936-10-10T01:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.Р. Николаева	Николаева	initials_stripped_unreviewed	medium	1	2184	1936-10-10T00:36:00	1936-10-10T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
П.А. Кравкова	Кравкова	initials_stripped_unreviewed	medium	1	2167	1936-10-08T18:25:50	1936-10-08T18:25:50	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.А. Раевского	Раевского	initials_stripped_unreviewed	medium	1	1018	1936-10-08T14:51:00	1936-10-08T14:51:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.К. Фельдмана	Фельдмана	initials_stripped_unreviewed	medium	1	2698	1936-10-08T00:36:00	1936-10-08T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.З. Станкина	Станкина	initials_stripped_unreviewed	medium	1	2016	1936-10-07T07:48:24	1936-10-07T07:48:24	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.И. Петухова	Петухова	initials_stripped_unreviewed	medium	1	868	1936-10-06T17:03:46	1936-10-06T17:03:46	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Б.А. Двинскому	Двинскому	initials_stripped_unreviewed	medium	1	868	1936-10-06T17:03:46	1936-10-06T17:03:46	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.А. Туровского	Туровского	initials_stripped_unreviewed	medium	1	868	1936-10-06T17:03:46	1936-10-06T17:03:46	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.М. Кашкина	Кашкина	initials_stripped_unreviewed	medium	1	3946	1936-10-06T00:36:00	1936-10-06T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Н.И. Андреева	Андреева	initials_stripped_unreviewed	medium	1	2795	1936-10-05T22:30:29	1936-10-05T22:30:29	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
В.А. Финашина	Финашина	initials_stripped_unreviewed	medium	1	5929	1936-10-05T00:36:00	1936-10-05T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.М. Оскольского-	Оскольского-	initials_stripped_unreviewed	medium	1	1437	1936-10-03T00:36:00	1936-10-03T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Е.И. Перлина	Перлина	initials_stripped_unreviewed	medium	1	652	1936-10-02T11:28:50	1936-10-02T11:28:50	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Л.М. Островской	Островской	initials_stripped_unreviewed	medium	1	3421	1936-09-27T16:01:08	1936-09-27T16:01:08	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
В.Ф. Степанова	Степанова	initials_stripped_unreviewed	medium	1	1783	1936-09-25T00:36:00	1936-09-25T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Я.И. Зайдмана	Зайдмана	initials_stripped_unreviewed	medium	1	5838	1936-09-24T00:36:00	1936-09-24T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.М. Ясюкевича	Ясюкевича	initials_stripped_unreviewed	medium	1	1547	1936-09-23T05:36:00	1936-09-23T05:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Я.Э. Стэна	Стэна	initials_stripped_unreviewed	medium	1	1796	1936-09-23T04:36:00	1936-09-23T04:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.Ф. Иоэльсона	Иоэльсона	initials_stripped_unreviewed	medium	1	1574	1936-09-23T02:36:00	1936-09-23T02:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.Д. Зорина	Зорина	initials_stripped_unreviewed	medium	1	1798	1936-09-23T00:36:00	1936-09-23T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
П.Г. Орлова	Орлова	initials_stripped_unreviewed	medium	1	2298	1936-09-22T00:36:00	1936-09-22T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
В.Л. Горохова	Горохова	initials_stripped_unreviewed	medium	1	1929	1936-09-18T00:36:00	1936-09-18T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Н.Н. Ванага	Ванага	initials_stripped_unreviewed	medium	1	1083	1936-09-16T14:56:42	1936-09-16T14:56:42	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Н.А. Бобылева	Бобылева	initials_stripped_unreviewed	medium	1	1669	1936-09-16T00:36:00	1936-09-16T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
П.Н. Кашина	Кашина	initials_stripped_unreviewed	medium	1	2758	1936-09-15T13:39:19	1936-09-15T13:39:19	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Э.Н. Адунской	Адунской	initials_stripped_unreviewed	medium	1	2020	1936-09-14T18:39:00	1936-09-14T18:39:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
О.А. Лидака	Лидака	initials_stripped_unreviewed	medium	1	2224	1936-09-13T14:53:24	1936-09-13T14:53:24	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.Г. Гродзенского	Гродзенского	initials_stripped_unreviewed	medium	1	1419	1936-09-11T00:36:00	1936-09-11T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Д.С. Гуревича	Гуревича	initials_stripped_unreviewed	medium	1	1383	1936-09-10T13:07:25	1936-09-10T13:07:25	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
В.К. Жарикова	Жарикова	initials_stripped_unreviewed	medium	1	879	1936-09-10T01:36:00	1936-09-10T01:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.Я. Вышинским	Вышинский	initials_plus_manual_variant	high	1	777	1936-09-08T02:36:00	1936-09-08T02:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Ф.В. Яблонской	Яблонской	initials_stripped_unreviewed	medium	1	1814	1936-09-08T01:36:00	1936-09-08T01:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Э.Р. Петерсон	Петерсон	initials_stripped_unreviewed	medium	1	1588	1936-09-06T01:36:00	1936-09-06T01:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Р.И. Эйхе	Эйхе	initials_stripped_unreviewed	medium	1	367	1936-09-05T13:47:29	1936-09-05T13:47:29	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.М. Маленкову	Маленкову	initials_stripped_unreviewed	medium	1	367	1936-09-05T13:47:29	1936-09-05T13:47:29	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.И. Томской	Томской	initials_stripped_unreviewed	medium	1	1596	1936-09-04T21:48:37	1936-09-04T21:48:37	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	ДРУГИЕ ДОКУМЕНТЫ
Д.А. Тайца	Тайца	initials_stripped_unreviewed	medium	1	1253	1936-09-04T00:36:00	1936-09-04T00:36:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Б.М. Беккера	Беккера	initials_stripped_unreviewed	medium	1	1160	1936-09-03T19:35:43	1936-09-03T19:35:43	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
С.В. Мрачковском	Мрачковском	initials_stripped_unreviewed	medium	1	1160	1936-09-03T19:35:43	1936-09-03T19:35:43	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
Р.П. Катаняна	Катаняна	initials_stripped_unreviewed	medium	1	654	1936-09-02T18:07:44	1936-09-02T18:07:44	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
К.В. Генераловой	Генераловой	initials_stripped_unreviewed	medium	1	654	1936-09-02T18:07:44	1936-09-02T18:07:44	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
Н.Р. Кикнадзе	Кикнадзе	initials_stripped_unreviewed	medium	1	462	1936-09-02T16:58:23	1936-09-02T16:58:23	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.Г. Матитайшвили	Матитайшвили	initials_stripped_unreviewed	medium	1	2104	1936-09-01T16:48:05	1936-09-01T16:48:05	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.Ф. Гелашвили	Гелашвили	initials_stripped_unreviewed	medium	1	1344	1936-08-31T16:46:02	1936-08-31T16:46:02	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
В.К. Путны	Путны	initials_stripped_unreviewed	medium	1	3747	1936-08-31T00:20:00	1936-08-31T00:20:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Н.Г. Туманова	Туманова	initials_stripped_unreviewed	medium	1	1489	1936-08-30T00:20:00	1936-08-30T00:20:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Ш.М. Дволайцкого	Дволайцкого	initials_stripped_unreviewed	medium	1	926	1936-08-28T13:07:20	1936-08-28T13:07:20	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
С.А. Посвольского	Посвольского	initials_stripped_unreviewed	medium	1	2245	1936-08-28T10:52:55	1936-08-28T10:52:55	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
В.М. Мулина	Мулина	initials_stripped_unreviewed	medium	1	2159	1936-08-25T18:39:00	1936-08-25T18:39:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
А.С. Булину	Булину	initials_stripped_unreviewed	medium	1	2159	1936-08-25T18:39:00	1936-08-25T18:39:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
А.Д. Бронштейне	Бронштейне	initials_stripped_unreviewed	medium	1	436	1936-08-23T23:54:31	1936-08-23T23:54:31	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
М.Г. Короп	Короп	initials_stripped_unreviewed	medium	1	1132	1936-08-23T18:39:00	1936-08-23T18:39:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
Ф.П. Швальбе	Швальбе	initials_stripped_unreviewed	medium	1	1371	1936-08-23T13:18:58	1936-08-23T13:18:58	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
Н.С. Хрущева	Хрущева	initials_stripped_unreviewed	medium	1	215	1936-08-22T22:09:02	1936-08-22T22:09:02	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
П.И. Бакаева	Бакаева	initials_stripped_unreviewed	medium	1	489	1936-08-20T17:39:00	1936-08-20T17:39:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
Г.С. Люшкову	Люшкову	initials_stripped_unreviewed	medium	1	900	1936-08-18T00:10:00	1936-08-18T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	СПРАВКА
М.Н. Цинцадзе	Цинцадзе	initials_stripped_unreviewed	medium	1	1201	1936-08-16T16:52:39	1936-08-16T16:52:39	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.И. Серебряковой	Серебряковой	initials_stripped_unreviewed	medium	1	1027	1936-08-16T14:53:54	1936-08-16T14:53:54	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	ДРУГИЕ ДОКУМЕНТЫ
Е.В. Пикель	Пикель	initials_stripped_unreviewed	medium	1	308	1936-08-11T18:39:00	1936-08-11T18:39:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
М.А. Москвину	Москвину	initials_stripped_unreviewed	medium	1	1244	1936-08-11T18:39:00	1936-08-11T18:39:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
И.И. Рейногльда	Рейногльда	initials_stripped_unreviewed	medium	1	1088	1936-08-11T04:10:00	1936-08-11T04:10:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.Л. Леонтьева	Леонтьева	initials_stripped_unreviewed	medium	1	9013	1936-08-09T00:38:00	1936-08-09T00:38:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
Г.М. Аркусом	Аркусом	initials_stripped_unreviewed	medium	1	4111	1936-08-05T00:10:00	1936-08-05T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.И. Рейнгольдом	Рейнгольдом	initials_stripped_unreviewed	medium	1	4111	1936-08-05T00:10:00	1936-08-05T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.В. Мрачковским	Мрачковский	initials_plus_manual_variant	high	1	1462	1936-08-02T00:10:00	1936-08-02T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.Я. Аросеве	Аросеве	initials_stripped_unreviewed	medium	1	1355	1936-08-01T14:52:26	1936-08-01T14:52:26	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
Э.К. Константа	Константа	initials_stripped_unreviewed	medium	1	2452	1936-07-21T02:10:00	1936-07-21T02:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.И. Уварова	Уварова	initials_stripped_unreviewed	medium	1	3435	1936-07-14T01:10:00	1936-07-14T01:10:00	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.М. Аркус	Аркус	initials_stripped_unreviewed	medium	1	137	1936-07-11T00:10:00	1936-07-11T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
П.И. Решетниченко	Решетниченко	initials_stripped_unreviewed	medium	1	2457	1936-07-08T12:49:00	1936-07-08T12:49:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.Ф. Серегина	Серегина	initials_stripped_unreviewed	medium	1	1182	1936-07-08T11:49:00	1936-07-08T11:49:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.Ф. Флакса	Флакса	initials_stripped_unreviewed	medium	1	2343	1936-07-08T10:49:00	1936-07-08T10:49:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Р.А. Грюнштейн	Грюнштейн	initials_stripped_unreviewed	medium	1	4197	1936-07-04T00:10:00	1936-07-04T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.И. Койген	Койген	initials_stripped_unreviewed	medium	1	4712	1936-06-14T00:14:00	1936-06-14T00:14:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Я.П. Гальперина	Гальперина	initials_stripped_unreviewed	medium	1	1424	1936-06-11T00:14:00	1936-06-11T00:14:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.Г. Томсинского	Томсинского	initials_stripped_unreviewed	medium	1	2763	1936-06-10T00:14:00	1936-06-10T00:14:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.С. Зайделя	Зайделя	initials_stripped_unreviewed	medium	1	2934	1936-06-09T00:14:00	1936-06-09T00:14:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Г.С. Тымянского	Тымянского	initials_stripped_unreviewed	medium	1	2781	1936-06-08T00:14:00	1936-06-08T00:14:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.И. Биркенгофом	Биркенгофом	initials_stripped_unreviewed	medium	1	3742	1936-06-05T00:14:00	1936-06-05T00:14:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Н.Ф. Печерского	Печерского	initials_stripped_unreviewed	medium	1	2780	1936-06-03T07:12:00	1936-06-03T07:12:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.Ф. Кошелева	Кошелева	initials_stripped_unreviewed	medium	1	1832	1936-05-28T00:10:00	1936-05-28T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.Н. Седых	Седых	initials_stripped_unreviewed	medium	1	1610	1936-05-25T00:10:00	1936-05-25T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Я.М. Урановского	Урановского	initials_stripped_unreviewed	medium	1	1742	1936-05-23T00:10:00	1936-05-23T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Н.М. Гальперина	Гальперина	initials_stripped_unreviewed	medium	1	1048	1936-05-22T02:10:00	1936-05-22T02:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.М. Орловской-	Орловской-	initials_stripped_unreviewed	medium	1	358	1936-05-19T18:37:00	1936-05-19T18:37:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	СПРАВКА
П.И. Шабалкина	Шабалкина	initials_stripped_unreviewed	medium	1	1209	1936-05-13T19:15:58	1936-05-13T19:15:58	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
В.П. Второва	Второва	initials_stripped_unreviewed	medium	1	1804	1936-05-11T11:08:07	1936-05-11T11:08:07	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
В.Н. Гутман	Гутман	initials_stripped_unreviewed	medium	1	1245	1936-05-09T00:10:00	1936-05-09T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.Я. Одыня	Одыня	initials_stripped_unreviewed	medium	1	2653	1936-05-07T00:10:00	1936-05-07T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.А. Розентретера	Розентретера	initials_stripped_unreviewed	medium	1	925	1936-05-05T01:10:00	1936-05-05T01:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Н.И. Мильгевского	Мильгевского	initials_stripped_unreviewed	medium	1	1228	1936-05-03T00:10:00	1936-05-03T00:10:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.Н. Фокина	Фокина	initials_stripped_unreviewed	medium	1	1036	1936-04-29T01:00:00	1936-04-29T01:00:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Е.М. Бочарова	Бочарова	initials_stripped_unreviewed	medium	1	1623	1936-04-26T02:28:00	1936-04-26T02:28:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
И.А. Масленникова	Масленникова	initials_stripped_unreviewed	medium	1	3049	1936-04-26T00:24:00	1936-04-26T00:24:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
М.Л. Елина	Елина	initials_stripped_unreviewed	medium	1	2283	1936-04-25T00:56:00	1936-04-25T00:56:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
С.П. Распевакина	Распевакина	initials_stripped_unreviewed	medium	1	996	1936-04-23T01:00:00	1936-04-23T01:00:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
А.О. Альского	Альского	initials_stripped_unreviewed	medium	1	4994	1936-04-22T18:35:00	1936-04-22T18:35:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ДРУГИЕ ДОКУМЕНТЫ
А.С. Оввян	Оввян	initials_stripped_unreviewed	medium	1	993	1936-04-22T03:00:00	1936-04-22T03:00:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
Т.В. Мешковского	Мешковского	initials_stripped_unreviewed	medium	1	1973	1936-04-22T01:00:00	1936-04-22T01:00:00	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	МАТЕРИАЛЫ СЛЕДСТВИЯ
